,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Data,,,,,,,Socio-Demographics,,,,,,,,,,Labor Force and Employment,,,,,,,,,,,,,,,,,,,Employment composition by sector and occupation,,,,,,,,,,,,,,,,,,,,,,,,Labor Market Outcomes,,,,,,,,,,,,,,Education,,,
,,,,,,,Population,,,,,,Working Age,,,,Labor Force,,,,,,,,,,Employment Type,,,,,,,,,Sector,,,,,"Sector, detail",,,,,,,,,Occupation,,,,,,,,,,Working Hours,,,Earnings,,,,,,,,,,,Education attainment,,,
Estonia,EST,Europe and Central Asia,ECS,2001,hbs,Rural,329084,0.20,0.14,0.51,0.15,0.00,0.65,0.31,0.16,0.15,138988.56,0.65,0.59,0.11,0.55,,0.85,0.15,0.70,0.30,0.89,0.09,0.03,,,,,,,0.20,0.32,0.49,0.85,0.81,0.02,0.23,0.01,0.06,0.15,0.06,0.03,0.06,0.17,0.10,0.09,0.11,0.03,0.11,0.10,0.15,0.19,0.10,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2001,hbs,Total,1356291,0.16,0.15,0.52,0.16,0.51,0.68,0.48,0.24,0.24,641430.07,0.70,0.66,0.07,0.60,,0.86,0.14,0.75,0.25,0.93,0.05,0.03,,,,,,,0.06,0.35,0.59,0.96,0.95,0.01,0.23,0.02,0.08,0.19,0.08,0.06,0.05,0.19,0.12,0.12,0.13,0.05,0.13,0.03,0.16,0.15,0.09,0.00,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2001,hbs,Urban,687987,0.15,0.16,0.52,0.17,1.00,0.68,0.31,0.16,0.15,332866.08,0.71,0.68,0.05,0.61,,0.87,0.13,0.75,0.25,0.95,0.03,0.02,,,,,,,0.02,0.38,0.61,1.00,0.99,0.02,0.25,0.03,0.08,0.19,0.09,0.07,0.06,0.20,0.11,0.13,0.13,0.05,0.13,0.01,0.18,0.15,0.10,0.00,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2001,hbs,Young worker,209837,0.00,1.00,0.00,0.00,0.53,1.00,0.31,0.16,0.15,66138.30,0.32,0.26,0.07,0.24,,0.75,0.25,0.75,0.25,0.97,0.02,0.01,,,,,,,0.05,0.40,0.55,0.98,0.95,0.01,0.29,0.01,0.09,0.27,0.08,0.05,0.03,0.12,0.04,0.08,0.11,0.06,0.19,0.03,0.20,0.14,0.13,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2002,hbs,Female,733026,0.14,0.15,0.51,0.20,0.51,0.66,0.31,0.16,0.15,316585.39,0.66,0.66,0.08,0.58,,0.88,0.12,0.75,0.25,0.96,0.03,0.02,,,,,,,0.04,0.25,0.72,0.96,0.98,0.01,0.21,0.01,0.02,0.24,0.05,0.07,0.06,0.30,0.10,0.15,0.18,0.08,0.20,0.03,0.04,0.11,0.10,0.00,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2002,hbs,Higher education,1350471,0.15,0.16,0.52,0.17,0.50,0.68,0.31,0.16,0.15,640591.19,0.70,0.66,0.07,0.60,,0.87,0.13,0.77,0.23,0.93,0.04,0.03,,,,,,,0.06,0.36,0.58,0.96,0.96,0.01,0.24,0.02,0.08,0.19,0.08,0.07,0.06,0.19,0.13,0.11,0.13,0.05,0.13,0.03,0.17,0.15,0.09,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2002,hbs,Male,617445,0.17,0.17,0.53,0.13,0.48,0.71,0.31,0.16,0.15,324005.80,0.74,,0.05,0.63,,0.85,0.15,0.78,0.22,0.90,0.06,0.04,,,,,,,0.09,0.47,0.45,,0.94,0.02,0.26,0.03,0.15,0.13,0.12,0.07,0.05,0.07,0.16,0.07,0.08,0.02,0.05,0.04,0.30,0.19,0.08,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2002,hbs,Old worker,701766,0.00,0.00,1.00,0.00,0.50,1.00,0.31,0.16,0.15,576720.71,0.82,0.77,,0.72,,0.88,0.12,,,0.92,0.05,0.03,,,,,,,0.06,0.35,0.58,0.96,,0.02,0.23,0.02,0.08,0.18,0.09,0.07,0.06,0.19,0.14,0.11,0.13,0.05,0.12,0.03,0.16,0.15,0.09,0.00,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2002,hbs,Rural,313310,0.18,0.16,0.50,0.16,0.00,0.66,0.31,0.16,0.15,132475.25,0.64,0.59,0.10,0.55,,0.85,0.15,0.75,0.25,0.90,0.07,0.02,,,,,,,0.19,0.31,0.50,0.87,0.84,0.01,0.22,0.01,0.07,0.16,0.05,0.04,0.07,0.17,0.10,0.08,0.10,0.03,0.13,0.09,0.14,0.19,0.11,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2002,hbs,Total,1350471,0.15,0.16,0.52,0.17,0.50,0.68,0.47,0.23,0.24,640591.19,0.70,0.66,0.07,0.60,,0.87,0.13,0.77,0.23,0.93,0.04,0.03,,,,,,,0.06,0.36,0.58,0.96,0.96,0.01,0.24,0.02,0.08,0.19,0.08,0.07,0.06,0.19,0.13,0.11,0.13,0.05,0.13,0.03,0.17,0.15,0.09,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2002,hbs,Urban,669681,0.15,0.16,0.52,0.17,1.00,0.68,0.31,0.16,0.15,325486.03,0.71,0.67,0.06,0.62,,0.87,0.13,0.78,0.22,0.94,0.03,0.03,,,,,,,0.02,0.39,0.59,0.99,0.99,0.02,0.26,0.03,0.09,0.19,0.09,0.07,0.05,0.19,0.13,0.12,0.13,0.05,0.12,0.01,0.19,0.15,0.10,0.00,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2002,hbs,Young worker,216468,0.00,1.00,0.00,0.00,0.49,1.00,0.31,0.16,0.15,63870.48,0.30,0.25,0.07,0.23,,0.77,0.23,0.77,0.23,0.99,0.01,0.00,,,,,,,0.04,0.38,0.57,0.98,0.96,0.00,0.25,0.01,0.12,0.29,0.05,0.09,0.04,0.10,0.02,0.08,0.10,0.06,0.23,0.02,0.23,0.13,0.12,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2003,hbs,Female,730943,0.14,0.15,0.50,0.21,0.49,0.65,0.30,0.15,0.15,319982.63,0.68,0.68,0.08,0.59,,0.88,0.12,0.72,0.28,0.94,0.04,0.01,,,,,,,0.04,0.25,0.71,0.96,1.00,0.00,0.22,0.01,0.02,0.23,0.04,0.09,0.06,0.28,0.10,0.17,0.18,0.08,0.19,0.02,0.04,0.11,0.10,0.00,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2003,hbs,Higher education,1345340,0.15,0.16,0.51,0.17,0.47,0.67,0.30,0.15,0.15,646726.19,0.71,0.68,0.06,0.62,,0.87,0.13,0.77,0.23,0.91,0.06,0.03,,,,,,,0.06,0.36,0.58,0.96,0.96,0.01,0.23,0.02,0.09,0.18,0.08,0.09,0.05,0.18,0.13,0.13,0.13,0.05,0.12,0.03,0.16,0.16,0.09,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2003,hbs,Male,614397,0.17,0.18,0.53,0.13,0.45,0.71,0.30,0.15,0.15,326743.56,0.75,,0.04,0.65,,0.87,0.13,0.80,0.20,0.87,0.07,0.05,,,,,,,0.08,0.46,0.46,,0.93,0.02,0.25,0.03,0.16,0.13,0.12,0.08,0.04,0.09,0.15,0.08,0.07,0.02,0.05,0.04,0.28,0.21,0.08,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2003,hbs,Old worker,688596,0.00,0.00,1.00,0.00,0.48,1.00,0.30,0.15,0.15,570263.72,0.83,0.79,,0.74,,0.89,0.11,,,0.90,0.06,0.04,,,,,,,0.06,0.35,0.59,0.96,,0.01,0.23,0.02,0.09,0.17,0.09,0.08,0.05,0.19,0.14,0.13,0.13,0.05,0.11,0.03,0.15,0.17,0.08,0.00,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2003,hbs,Rural,323709,0.19,0.15,0.48,0.19,0.00,0.63,0.30,0.15,0.15,129742.30,0.64,0.62,0.08,0.56,,0.88,0.12,0.71,0.29,0.90,0.07,0.03,,,,,,,0.17,0.30,0.53,0.88,0.86,0.01,0.20,0.01,0.07,0.17,0.07,0.04,0.06,0.19,0.11,0.09,0.11,0.04,0.13,0.08,0.13,0.20,0.10,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2003,hbs,Total,1345340,0.15,0.16,0.51,0.17,0.47,0.67,0.48,0.22,0.26,646726.19,0.71,0.68,0.06,0.62,,0.87,0.13,0.77,0.23,0.91,0.06,0.03,,,,,,,0.06,0.36,0.58,0.96,0.96,0.01,0.23,0.02,0.09,0.18,0.08,0.09,0.05,0.18,0.13,0.13,0.13,0.05,0.12,0.03,0.16,0.16,0.09,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2003,hbs,Urban,637347,0.14,0.16,0.52,0.17,1.00,0.68,0.30,0.15,0.15,317821.56,0.73,0.70,0.05,0.64,,0.87,0.13,0.77,0.23,0.93,0.04,0.03,,,,,,,0.02,0.39,0.59,0.99,0.98,0.02,0.26,0.02,0.09,0.17,0.09,0.09,0.05,0.19,0.13,0.14,0.13,0.05,0.11,0.01,0.18,0.16,0.10,0.00,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2003,hbs,Young worker,219487,0.00,1.00,0.00,0.00,0.48,1.00,0.30,0.15,0.15,76462.47,0.35,0.29,0.06,0.27,,0.77,0.23,0.77,0.23,0.95,0.04,0.01,,,,,,,0.04,0.41,0.54,1.00,0.96,0.00,0.23,0.02,0.16,0.22,0.07,0.12,0.04,0.09,0.03,0.09,0.09,0.07,0.18,0.02,0.23,0.13,0.15,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2004,hbs,Female,729195,0.15,0.15,0.50,0.20,0.46,0.65,0.31,0.16,0.15,321229.21,0.68,0.68,0.10,0.61,,0.90,0.10,0.82,0.18,0.95,0.03,0.02,,,,,,,0.04,0.25,0.71,0.96,1.00,0.01,0.22,0.01,0.01,0.24,0.04,0.07,0.06,0.29,0.10,0.16,0.16,0.08,0.20,0.03,0.04,0.12,0.11,0.00,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2004,hbs,Higher education,1340458,0.16,0.17,0.51,0.16,0.45,0.68,0.31,0.16,0.15,643904.15,0.71,0.68,0.07,0.63,,0.89,0.11,0.82,0.18,0.92,0.05,0.03,,,,,,,0.06,0.35,0.58,0.96,0.96,0.01,0.24,0.02,0.08,0.18,0.09,0.07,0.06,0.18,0.13,0.11,0.12,0.05,0.13,0.03,0.16,0.16,0.09,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2004,hbs,Male,611263,0.17,0.18,0.53,0.12,0.44,0.71,0.31,0.16,0.15,322674.94,0.75,,0.04,0.66,,0.88,0.12,0.83,0.17,0.88,0.07,0.05,,,,,,,0.08,0.46,0.46,,0.92,0.02,0.26,0.03,0.15,0.12,0.13,0.06,0.06,0.08,0.16,0.06,0.07,0.03,0.06,0.04,0.29,0.21,0.08,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2004,hbs,Old worker,684094,0.00,0.00,1.00,0.00,0.46,1.00,0.31,0.16,0.15,558827.37,0.82,0.78,,0.74,,0.90,0.10,,,0.91,0.05,0.03,,,,,,,0.06,0.36,0.58,0.95,,0.01,0.24,0.02,0.08,0.17,0.09,0.07,0.06,0.19,0.14,0.11,0.12,0.05,0.12,0.03,0.16,0.17,0.09,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2004,hbs,Rural,346103,0.18,0.15,0.49,0.17,0.00,0.65,0.31,0.16,0.15,142889.98,0.64,0.62,0.10,0.56,,0.87,0.13,0.74,0.26,0.88,0.09,0.03,,,,,,,0.19,0.32,0.49,0.85,0.90,0.01,0.23,0.01,0.07,0.15,0.07,0.03,0.07,0.18,0.11,0.07,0.10,0.03,0.13,0.10,0.13,0.20,0.11,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2004,hbs,Total,1340458,0.16,0.17,0.51,0.16,0.45,0.68,0.48,0.24,0.24,643904.15,0.71,0.68,0.07,0.63,,0.89,0.11,0.82,0.18,0.92,0.05,0.03,,,,,,,0.06,0.35,0.58,0.96,0.96,0.01,0.24,0.02,0.08,0.18,0.09,0.07,0.06,0.18,0.13,0.11,0.12,0.05,0.13,0.03,0.16,0.16,0.09,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2004,hbs,Urban,608926,0.15,0.16,0.52,0.17,1.00,0.68,0.31,0.16,0.15,306632.34,0.74,0.71,0.05,0.67,,0.90,0.10,0.82,0.18,0.94,0.03,0.03,,,,,,,0.01,0.37,0.61,1.00,0.98,0.01,0.26,0.02,0.07,0.19,0.11,0.08,0.05,0.18,0.12,0.13,0.12,0.06,0.12,0.00,0.17,0.16,0.10,0.01,,,,,,,,,,,,,,,,,,
Estonia,EST,Europe and Central Asia,ECS,2004,hbs,Young worker,221773,0.00,1.00,0.00,0.00,0.45,1.00,0.31,0.16,0.15,85076.77,0.38,0.34,0.07,0.32,,0.82,0.18,0.82,0.18,0.94,0.04,0.01,,,,,,,0.04,0.34,0.62,1.00,0.96,0.00,0.21,0.03,0.10,0.28,0.06,0.09,0.03,0.16,0.03,0.10,0.12,0.09,0.23,0.03,0.20,0.11,0.09,0.01,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Sub-Saharan Africa,SSF,1995,wms,Female,28427530,0.46,0.19,0.32,0.03,0.16,0.51,0.48,0.45,0.03,7301959.91,0.51,0.51,0.43,0.50,,0.97,0.03,0.94,0.06,0.08,0.91,0.01,,,,,,,0.71,0.05,0.24,0.29,0.26,0.01,0.03,0.00,0.01,0.17,0.00,0.00,0.00,0.07,0.00,0.00,0.01,0.01,0.19,0.74,0.05,0.00,0.00,0.00,,,,,,,,,,,,,,,0.84,0.11,0.04,0.02
Ethiopia,ETH,Sub-Saharan Africa,SSF,1995,wms,Higher education,18156642,0.71,0.12,0.15,0.02,0.20,0.27,0.48,0.45,0.03,3545664.93,0.73,0.52,0.26,0.67,,0.91,0.09,0.86,0.14,0.26,0.71,0.03,,,,,,,0.64,0.07,0.29,0.54,0.32,0.01,0.04,0.00,0.02,0.11,0.01,0.00,0.00,0.17,0.01,0.01,0.05,0.03,0.16,0.67,0.05,0.01,0.00,0.00,,,,,,,,,,,,,,,0.00,0.00,0.51,0.49
Ethiopia,ETH,Sub-Saharan Africa,SSF,1995,wms,Lower education,38420621,0.36,0.22,0.38,0.04,0.13,0.60,0.48,0.45,0.03,15825741.60,0.70,0.51,0.24,0.69,,0.99,0.01,0.98,0.02,0.07,0.90,0.02,,,,,,,0.83,0.03,0.13,0.26,0.13,0.00,0.02,0.00,0.01,0.08,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.10,0.86,0.03,0.00,0.00,0.00,,,,,,,,,,,,,,,0.79,0.19,0.02,0.00
Ethiopia,ETH,Sub-Saharan Africa,SSF,1995,wms,Male,28149733,0.48,0.19,0.29,0.04,0.14,0.48,0.48,0.45,0.03,12069446.61,0.90,,0.07,0.88,,0.98,0.02,0.96,0.04,0.12,0.85,0.03,,,,,,,0.85,0.03,0.11,,0.11,0.00,0.02,0.00,0.01,0.03,0.01,0.00,0.00,0.07,0.00,0.00,0.01,0.01,0.06,0.88,0.03,0.01,0.00,0.00,,,,,,,,,,,,,,,0.65,0.26,0.06,0.03
Ethiopia,ETH,Sub-Saharan Africa,SSF,1995,wms,Old worker,17181008,0.00,0.00,1.00,0.00,0.15,1.00,0.48,0.45,0.03,12550927.23,0.74,0.53,,0.73,,0.98,0.02,,,0.10,0.87,0.03,,,,,,,0.78,0.04,0.17,0.30,,0.00,0.03,0.00,0.01,0.09,0.00,0.00,0.00,0.08,0.00,0.00,0.01,0.01,0.11,0.82,0.04,0.00,0.00,0.00,,,,,,,,,,,,,,,0.81,0.13,0.03,0.02
Ethiopia,ETH,Sub-Saharan Africa,SSF,1995,wms,Rural,48059253,0.48,0.18,0.30,0.03,0.00,0.48,0.48,0.45,0.03,16570840.03,0.72,0.51,0.25,0.72,,1.00,0.00,1.00,0.00,0.07,0.91,0.02,,,,,,,0.90,0.02,0.08,0.16,0.08,0.00,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.04,0.93,0.02,0.00,0.00,0.00,,,,,,,,,,,,,,,0.83,0.15,0.02,0.00
Ethiopia,ETH,Sub-Saharan Africa,SSF,1995,wms,Total,56577263,0.47,0.19,0.30,0.03,0.15,0.49,1.03,0.96,0.07,19371406.53,0.70,0.51,0.25,0.68,,0.97,0.03,0.95,0.05,0.10,0.87,0.02,,,,,,,0.80,0.04,0.16,0.29,0.17,0.00,0.03,0.00,0.01,0.08,0.00,0.00,0.00,0.07,0.00,0.00,0.01,0.01,0.11,0.83,0.04,0.00,0.00,0.00,,,,,,,,,,,,,,,0.75,0.18,0.05,0.03
Ethiopia,ETH,Sub-Saharan Africa,SSF,1995,wms,Urban,8518010,0.42,0.24,0.31,0.03,1.00,0.55,0.48,0.45,0.03,2800566.49,0.60,0.52,0.23,0.50,,0.84,0.16,0.70,0.30,0.61,0.37,0.02,,,,,,,0.08,0.16,0.75,0.96,0.90,0.01,0.11,0.01,0.04,0.43,0.03,0.01,0.00,0.28,0.01,0.01,0.05,0.04,0.59,0.09,0.16,0.03,0.00,0.00,,,,,,,,,,,,,,,0.34,0.31,0.21,0.14
Ethiopia,ETH,Sub-Saharan Africa,SSF,1995,wms,Young worker,10660997,0.00,1.00,0.00,0.00,0.19,1.00,0.48,0.45,0.03,6820479.29,0.65,0.48,0.25,0.62,,0.95,0.05,0.95,0.05,0.11,0.89,0.01,,,,,,,0.83,0.03,0.14,0.26,0.17,0.00,0.02,0.00,0.01,0.07,0.00,0.00,0.00,0.06,0.00,0.00,0.01,0.00,0.11,0.85,0.02,0.00,0.00,0.00,,,,,,,,,,,,,,,0.65,0.25,0.08,0.03
Ethiopia,ETH,Sub-Saharan Africa,SSF,1999,lfs,Female,27519670,0.46,0.19,0.32,0.03,0.14,0.51,0.49,0.45,0.03,9608454.82,0.73,0.73,0.28,0.71,,0.96,0.04,0.95,0.05,0.07,0.93,0.00,,,,,,0.03,0.70,0.07,0.23,0.30,0.32,0.00,0.07,0.00,0.00,0.17,0.00,0.01,0.01,0.04,0.00,0.00,0.01,0.01,0.09,0.15,0.24,0.00,0.50,0.00,29.00,0.82,0.07,,,,,,,,,,,,0.83,0.12,0.04,0.02
Ethiopia,ETH,Sub-Saharan Africa,SSF,1999,lfs,Higher education,12714941,0.77,0.08,0.15,0.01,0.20,0.22,0.49,0.45,0.03,2262933.94,0.85,0.73,0.35,0.76,,0.89,0.11,0.78,0.22,0.34,0.64,0.02,,,,,,0.23,0.50,0.11,0.39,0.80,0.53,0.00,0.07,0.01,0.03,0.14,0.03,0.01,0.07,0.15,0.03,0.02,0.10,0.06,0.11,0.40,0.10,0.03,0.15,0.00,29.00,0.53,0.18,,,,,,,,,,,,0.00,0.45,0.30,0.25
Ethiopia,ETH,Sub-Saharan Africa,SSF,1999,lfs,Lower education,41630450,0.38,0.22,0.36,0.04,0.12,0.58,0.49,0.45,0.03,18872834.67,0.82,0.73,0.21,0.80,,0.98,0.02,0.97,0.03,0.06,0.93,0.01,,,,,,0.02,0.80,0.05,0.14,0.28,0.20,0.00,0.05,0.00,0.01,0.10,0.00,0.01,0.01,0.03,0.00,0.00,0.00,0.00,0.06,0.42,0.14,0.00,0.37,0.00,29.00,0.76,0.10,,,,,,,,,,,,0.78,0.20,0.02,0.00
Ethiopia,ETH,Sub-Saharan Africa,SSF,1999,lfs,Male,26825721,0.48,0.18,0.30,0.04,0.13,0.48,0.49,0.45,0.03,11527313.79,0.92,,0.17,0.90,,0.98,0.02,0.97,0.03,0.11,0.88,0.01,,,,,,0.05,0.84,0.05,0.11,,0.14,0.00,0.03,0.00,0.02,0.05,0.01,0.00,0.01,0.04,0.00,0.00,0.02,0.01,0.04,0.65,0.04,0.01,0.23,0.00,29.00,0.68,0.13,,,,,,,,,,,,0.57,0.34,0.06,0.03
Ethiopia,ETH,Sub-Saharan Africa,SSF,1999,lfs,Old worker,16962083,0.00,0.00,1.00,0.00,0.15,1.00,0.49,0.45,0.03,13890145.13,0.85,0.74,,0.83,,0.98,0.02,,,0.09,0.90,0.01,,,,,,0.05,0.77,0.06,0.16,0.29,,0.00,0.05,0.00,0.01,0.10,0.01,0.00,0.01,0.04,0.00,0.00,0.01,0.01,0.06,0.52,0.13,0.01,0.25,0.00,29.00,0.75,0.09,,,,,,,,,,,,0.76,0.19,0.03,0.02
Ethiopia,ETH,Sub-Saharan Africa,SSF,1999,lfs,Rural,47051125,0.48,0.17,0.31,0.03,0.00,0.48,0.49,0.45,0.03,18246378.25,0.84,0.74,0.19,0.83,,0.99,0.01,0.99,0.01,0.04,0.95,0.01,,,,,,0.02,0.87,0.04,0.09,0.22,0.14,0.00,0.03,0.00,0.01,0.07,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.04,0.47,0.12,0.00,0.37,0.00,29.00,0.79,0.08,,,,,,,,,,,,0.78,0.20,0.02,0.00
Ethiopia,ETH,Sub-Saharan Africa,SSF,1999,lfs,Total,54345392,0.47,0.18,0.31,0.03,0.13,0.50,1.02,0.95,0.07,21135768.61,0.78,0.73,0.22,0.76,,0.97,0.03,0.96,0.04,0.09,0.90,0.01,,,,,,0.04,0.77,0.06,0.17,0.30,0.22,0.00,0.05,0.00,0.01,0.10,0.01,0.01,0.01,0.04,0.00,0.00,0.01,0.01,0.06,0.42,0.13,0.01,0.35,0.00,29.00,0.74,0.10,,,,,,,,,,,,0.71,0.22,0.05,0.02
Ethiopia,ETH,Sub-Saharan Africa,SSF,1999,lfs,Urban,7294266,0.37,0.25,0.34,0.03,1.00,0.59,0.49,0.45,0.03,2889390.36,0.75,0.68,0.40,0.64,,0.85,0.15,0.77,0.23,0.44,0.55,0.01,,,,,,0.21,0.10,0.20,0.70,0.93,0.89,0.00,0.14,0.01,0.04,0.38,0.04,0.01,0.07,0.20,0.02,0.02,0.07,0.05,0.25,0.06,0.25,0.04,0.23,0.00,29.00,0.40,0.29,,,,,,,,,,,,0.29,0.34,0.23,0.13
Ethiopia,ETH,Sub-Saharan Africa,SSF,1999,lfs,Young worker,10000780,0.00,1.00,0.00,0.00,0.18,1.00,0.49,0.45,0.03,7245623.48,0.78,0.72,0.22,0.74,,0.96,0.04,0.96,0.04,0.09,0.91,0.00,,,,,,0.02,0.78,0.05,0.17,0.32,0.22,0.00,0.04,0.00,0.01,0.11,0.01,0.01,0.01,0.04,0.00,0.00,0.01,0.00,0.07,0.24,0.13,0.00,0.55,0.00,29.00,0.72,0.14,,,,,,,,,,,,0.62,0.27,0.08,0.02
Ethiopia,ETH,Sub-Saharan Africa,SSF,2000,wms,Female,28213540,0.45,0.19,0.33,0.03,0.15,0.52,0.48,0.45,0.03,7976590.66,0.55,0.55,0.37,0.53,,0.97,0.03,0.95,0.05,0.41,0.59,0.00,,,,,,0.00,,,,,,,,,,,,,,,0.00,0.00,0.01,0.01,0.10,0.14,0.10,0.00,0.64,0.00,,,,,,,,,,,,,,,0.83,0.10,0.04,0.02
Ethiopia,ETH,Sub-Saharan Africa,SSF,2000,wms,Higher education,11643074,0.83,0.07,0.10,0.00,0.20,0.17,0.48,0.45,0.03,1398336.50,0.70,0.58,0.11,0.59,,0.85,0.15,0.71,0.29,0.75,0.23,0.02,,,,,,0.02,,,,,,,,,,,,,,,0.04,0.04,0.21,0.09,0.14,0.18,0.10,0.03,0.17,0.00,,,,,,,,,,,,,,,0.00,0.00,0.47,0.53
Ethiopia,ETH,Sub-Saharan Africa,SSF,2000,wms,Lower education,43924621,0.38,0.21,0.37,0.04,0.12,0.58,0.48,0.45,0.03,18069474.38,0.71,0.55,0.23,0.70,,0.99,0.01,0.98,0.02,0.57,0.42,0.02,,,,,,0.00,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.06,0.47,0.06,0.00,0.41,0.00,,,,,,,,,,,,,,,0.79,0.19,0.02,0.00
Ethiopia,ETH,Sub-Saharan Africa,SSF,2000,wms,Male,27354154,0.49,0.18,0.30,0.04,0.13,0.48,0.48,0.45,0.03,11491220.21,0.88,,0.06,0.87,,0.99,0.01,0.97,0.03,0.69,0.28,0.02,,,,,,0.00,,,,,,,,,,,,,,,0.00,0.00,0.02,0.01,0.03,0.66,0.03,0.01,0.23,0.00,,,,,,,,,,,,,,,0.64,0.26,0.06,0.04
Ethiopia,ETH,Sub-Saharan Africa,SSF,2000,wms,Old worker,17382868,0.00,0.00,1.00,0.00,0.15,1.00,0.48,0.45,0.03,13123762.98,0.76,0.57,,0.74,,0.99,0.01,,,0.72,0.26,0.02,,,,,,0.00,,,,,,,,,,,,,,,0.00,0.00,0.02,0.01,0.06,0.55,0.06,0.01,0.28,0.00,,,,,,,,,,,,,,,0.81,0.13,0.03,0.03
Ethiopia,ETH,Sub-Saharan Africa,SSF,2000,wms,Rural,47984228,0.48,0.18,0.31,0.03,0.00,0.48,0.48,0.45,0.03,16782192.98,0.72,0.55,0.23,0.72,,1.00,0.00,1.00,0.00,0.55,0.44,0.02,,,,,,0.00,,,,,,,,,,,,,,,0.00,0.00,0.01,0.00,0.03,0.50,0.03,0.00,0.42,0.00,,,,,,,,,,,,,,,0.82,0.16,0.02,0.01
Ethiopia,ETH,Sub-Saharan Africa,SSF,2000,wms,Total,55567695,0.47,0.18,0.31,0.03,0.14,0.50,1.01,0.95,0.07,19467810.88,0.71,0.55,0.22,0.69,,0.98,0.02,0.97,0.03,0.58,0.41,0.02,,,,,,0.00,,,,,,,,,,,,,,,0.00,0.00,0.01,0.01,0.06,0.45,0.06,0.01,0.40,0.00,,,,,,,,,,,,,,,0.74,0.18,0.05,0.03
Ethiopia,ETH,Sub-Saharan Africa,SSF,2000,wms,Urban,7583467,0.38,0.24,0.34,0.03,1.00,0.58,0.48,0.45,0.03,2685617.89,0.61,0.52,0.15,0.53,,0.86,0.14,0.73,0.27,0.81,0.18,0.01,,,,,,0.01,,,,,,,,,,,,,,,0.02,0.02,0.08,0.05,0.26,0.04,0.24,0.04,0.24,0.00,,,,,,,,,,,,,,,0.33,0.29,0.22,0.16
Ethiopia,ETH,Sub-Saharan Africa,SSF,2000,wms,Young worker,10228163,0.00,1.00,0.00,0.00,0.18,1.00,0.48,0.45,0.03,6344047.90,0.62,0.50,0.22,0.60,,0.97,0.03,0.97,0.03,0.28,0.72,0.00,,,,,,0.00,,,,,,,,,,,,,,,0.00,0.00,0.01,0.00,0.06,0.23,0.05,0.00,0.65,0.00,,,,,,,,,,,,,,,0.64,0.26,0.08,0.03
